"ID"|"Apellido"|"Cal_Crediticia"|"Genero"|"Edad"|"Tiempo_Cliente"|"Saldo"|"Tarjeta"|"Miembro_Activo"|"Salario"|"Fuera_Del_Banco"|"RangoSaldo"
"15709643"|"Gray"|"675,00"|"Masculino"|"31-40"|"1"|",00"|"Sí"|"No"|"85901.09"|"No"|"0 - 50179.62"
"15669805"|"Warren"|"748,00"|"Femenino"|"31-40"|"1"|"99557,94"|"Sí"|"No"|"199255.32"|"No"|"50179.62 - 100359.24"
"15737489"|"Ramsden"|"610,00"|"Femenino"|"41-50"|"5"|"116886,59"|"No"|"No"|"107973.44"|"No"|"100359.24 - 150538.86"
"15775131"|"Bartlett"|"580,00"|"Masculino"|"31-40"|"9"|"142188,20"|"No"|"Sí"|"128028.6"|"No"|"100359.24 - 150538.86"
"15765283"|"Wenz"|"624,00"|"Femenino"|"31-40"|"3"|"149961,99"|"Sí"|"No"|"104610.86"|"No"|"100359.24 - 150538.86"
"15628715"|"Kisch"|"709,00"|"Femenino"|"31-40"|"8"|",00"|"Sí"|"Sí"|"69676.55"|"No"|"0 - 50179.62"
"15813283"|"Mai"|"605,00"|"Femenino"|"31-40"|"2"|",00"|"No"|"No"|"35982.42"|"No"|"0 - 50179.62"
"15745716"|"McGregor"|"706,00"|"Masculino"|"51-60"|"7"|",00"|"No"|"Sí"|"117939.17"|"No"|"0 - 50179.62"
"15598485"|"Pinto"|"567,00"|"Masculino"|"31-40"|"8"|"28649,64"|"Sí"|"Sí"|"95140.62"|"No"|"0 - 50179.62"
"15696552"|"Newman"|"747,00"|"Femenino"|"21-30"|"4"|"81025,60"|"Sí"|"No"|"167682.57"|"No"|"50179.62 - 100359.24"
"15754569"|"Pagnotto"|"664,00"|"Masculino"|"51-60"|"1"|",00"|"Sí"|"Sí"|"56562.57"|"No"|"0 - 50179.62"
"15701741"|"Williams"|"711,00"|"Femenino"|"31-40"|"3"|"152462,79"|"Sí"|"No"|"90305.97"|"No"|"150538.86 - 200718.48"
"15572631"|"Ndubuisi"|"609,00"|"Masculino"|"21-30"|"10"|",00"|"No"|"Sí"|"109895.16"|"No"|"0 - 50179.62"
"15636069"|"Plummer"|"632,00"|"Masculino"|"21-30"|"7"|"155519,59"|"Sí"|"No"|"1843.24"|"No"|"150538.86 - 200718.48"
"15682467"|"Chimezie"|"725,00"|"Femenino"|"31-40"|"1"|"118851,05"|"Sí"|"Sí"|"102747.02"|"No"|"100359.24 - 150538.86"
"15790744"|"Nash"|"850,00"|"Femenino"|"31-40"|"9"|"92899,27"|"Sí"|"No"|"97465.89"|"No"|"50179.62 - 100359.24"
"15625023"|"Onochie"|"682,00"|"Masculino"|"31-40"|"4"|",00"|"No"|"Sí"|"105352.55"|"No"|"0 - 50179.62"
"15731267"|"Rizzo"|"797,00"|"Masculino"|"31-40"|"4"|"75263,70"|"Sí"|"No"|"85801.77"|"No"|"50179.62 - 100359.24"
"15742879"|"Boni"|"668,00"|"Masculino"|"31-40"|"1"|"147904,31"|"Sí"|"Sí"|"69370.05"|"No"|"100359.24 - 150538.86"
"15757015"|"Davies"|"783,00"|"Femenino"|"41-50"|"5"|"106640,50"|"Sí"|"No"|"176945.96"|"No"|"100359.24 - 150538.86"
"15770711"|"Lu"|"766,00"|"Femenino"|"21-30"|"4"|"90696,78"|"No"|"Sí"|"21597.2"|"No"|"50179.62 - 100359.24"
"15569430"|"Burrows"|"704,00"|"Femenino"|"31-40"|"2"|"175509,80"|"Sí"|"No"|"152039.67"|"No"|"150538.86 - 200718.48"
"15617304"|"Ershova"|"722,00"|"Masculino"|"31-40"|"6"|",00"|"Sí"|"Sí"|"111893.09"|"No"|"0 - 50179.62"
"15704466"|"Udokamma"|"692,00"|"Femenino"|"31-40"|"7"|",00"|"Sí"|"No"|"195074.62"|"No"|"0 - 50179.62"
"15664681"|"Aitken"|"584,00"|"Femenino"|"31-40"|"2"|"114321,28"|"No"|"No"|"15959.01"|"No"|"100359.24 - 150538.86"
"15605534"|"Turnbull"|"644,00"|"Femenino"|"51-60"|"4"|"95560,04"|"No"|"No"|"72628.84"|"Sí"|"50179.62 - 100359.24"
"15792473"|"Reilly"|"598,00"|"Femenino"|"41-50"|"5"|"88379,81"|"No"|"Sí"|"64157.24"|"Sí"|"50179.62 - 100359.24"
"15802625"|"Hardy"|"733,00"|"Masculino"|"41-50"|"7"|"85915,52"|"Sí"|"Sí"|"23860.5"|"No"|"50179.62 - 100359.24"
"15766017"|"Brookman"|"615,00"|"Masculino"|"51-60"|"3"|"72309,30"|"Sí"|"Sí"|"85687.09"|"Sí"|"50179.62 - 100359.24"
"15762172"|"Kerr"|"850,00"|"Femenino"|"31-40"|"2"|",00"|"Sí"|"No"|"179451.42"|"No"|"0 - 50179.62"
"15728333"|"McBurney"|"521,00"|"Masculino"|"41-50"|"8"|",00"|"Sí"|"Sí"|"93180.09"|"No"|"0 - 50179.62"
"15792868"|"Mickey"|"675,00"|"Masculino"|"61-70"|"1"|",00"|"Sí"|"No"|"157097.09"|"No"|"0 - 50179.62"
"15605698"|"Harrison"|"746,00"|"Masculino"|"51-60"|"3"|",00"|"Sí"|"Sí"|"80344.96"|"Sí"|"0 - 50179.62"
"15777060"|"Olszewski"|"770,00"|"Femenino"|"31-40"|"4"|",00"|"Sí"|"No"|"26080.54"|"Sí"|"0 - 50179.62"
"15626243"|"Chijioke"|"618,00"|"Masculino"|"21-30"|"3"|"133844,22"|"Sí"|"Sí"|"31406.93"|"No"|"100359.24 - 150538.86"
"15719898"|"Young"|"556,00"|"Masculino"|"31-40"|"7"|"154872,08"|"Sí"|"Sí"|"32044.64"|"No"|"150538.86 - 200718.48"
"15599976"|"Bellasis"|"749,00"|"Femenino"|"21-30"|"9"|",00"|"Sí"|"No"|"132734.87"|"No"|"0 - 50179.62"
"15752809"|"De Mestre"|"702,00"|"Masculino"|"41-50"|"6"|"116121,67"|"Sí"|"No"|"61602.42"|"No"|"100359.24 - 150538.86"
"15589698"|"De Luca"|"555,00"|"Masculino"|"41-50"|"6"|"107104,50"|"Sí"|"Sí"|"41304.44"|"Sí"|"100359.24 - 150538.86"
"15609977"|"Mundy"|"587,00"|"Masculino"|"41-50"|"6"|"71026,77"|"Sí"|"No"|"57962.41"|"No"|"50179.62 - 100359.24"
"15750121"|"Tung"|"639,00"|"Masculino"|"31-40"|"3"|",00"|"Sí"|"No"|"42862.82"|"No"|"0 - 50179.62"
"15734177"|"Donahue"|"643,00"|"Masculino"|"31-40"|"4"|",00"|"Sí"|"Sí"|"152992.04"|"No"|"0 - 50179.62"
"15781347"|"Okagbue"|"600,00"|"Femenino"|"41-50"|"1"|",00"|"Sí"|"Sí"|"91193.65"|"No"|"0 - 50179.62"
"15592025"|"Nnaemeka"|"651,00"|"Masculino"|"51-60"|"7"|",00"|"Sí"|"Sí"|"130132.41"|"No"|"0 - 50179.62"
"15670163"|"Verjus"|"666,00"|"Femenino"|"21-30"|"4"|",00"|"No"|"No"|"88751.45"|"No"|"0 - 50179.62"
"15765402"|"H?"|"520,00"|"Femenino"|"31-40"|"6"|"145644,05"|"No"|"No"|"104118.93"|"No"|"100359.24 - 150538.86"
"15624343"|"Napolitani"|"650,00"|"Femenino"|"41-50"|"7"|"129667,77"|"No"|"No"|"42028.16"|"No"|"100359.24 - 150538.86"
"15602354"|"Ginikanwa"|"564,00"|"Masculino"|"31-40"|"3"|"109341,87"|"Sí"|"No"|"75632.78"|"No"|"100359.24 - 150538.86"
"15579183"|"Spaull"|"586,00"|"Masculino"|"61-70"|"1"|",00"|"Sí"|"Sí"|"53710.23"|"No"|"0 - 50179.62"
"15584899"|"Siciliani"|"617,00"|"Femenino"|"31-40"|"5"|",00"|"No"|"Sí"|"13066.3"|"No"|"0 - 50179.62"
"15723658"|"Voronina"|"712,00"|"Femenino"|"21-30"|"6"|",00"|"Sí"|"No"|"152417.97"|"No"|"0 - 50179.62"
"15803965"|"Tang"|"654,00"|"Masculino"|"51-60"|"3"|"87485,67"|"Sí"|"Sí"|"3299.01"|"No"|"50179.62 - 100359.24"
"15682489"|"Crumbley"|"605,00"|"Masculino"|"21-30"|"9"|",00"|"Sí"|"No"|"198091.81"|"No"|"0 - 50179.62"
"15813645"|"Hamilton"|"491,00"|"Femenino"|"31-40"|"0"|"53369,13"|"Sí"|"Sí"|"103934.12"|"No"|"50179.62 - 100359.24"
"15766787"|"Piazza"|"707,00"|"Femenino"|"31-40"|"9"|",00"|"Sí"|"Sí"|"70403.65"|"No"|"0 - 50179.62"
"15687171"|"Birch"|"638,00"|"Masculino"|"31-40"|"5"|"146679,77"|"Sí"|"No"|"102179.86"|"No"|"100359.24 - 150538.86"
"15690744"|"Custance"|"683,00"|"Masculino"|"41-50"|"2"|"112499,42"|"Sí"|"No"|"30375.18"|"No"|"100359.24 - 150538.86"
"15707974"|"Anayochukwu"|"815,00"|"Femenino"|"31-40"|"2"|"48387,00"|"Sí"|"No"|"184796.84"|"No"|"0 - 50179.62"
"15673084"|"Galkin"|"645,00"|"Masculino"|"31-40"|"1"|"68079,80"|"No"|"Sí"|"166264.89"|"No"|"50179.62 - 100359.24"
"15814772"|"Adams"|"645,00"|"Masculino"|"41-50"|"4"|"160133,88"|"No"|"Sí"|"88391.97"|"No"|"150538.86 - 200718.48"
"15743709"|"Toomey"|"683,00"|"Masculino"|"21-30"|"4"|"66190,33"|"Sí"|"Sí"|"115186.97"|"No"|"50179.62 - 100359.24"
"15610343"|"Marshall-Hall"|"705,00"|"Femenino"|"31-40"|"10"|",00"|"Sí"|"Sí"|"13935.53"|"Sí"|"0 - 50179.62"
"15737414"|"Shen"|"647,00"|"Masculino"|"31-40"|"4"|"123761,68"|"Sí"|"No"|"83910.4"|"No"|"100359.24 - 150538.86"
"15788480"|"Pagnotto"|"786,00"|"Femenino"|"31-40"|"0"|"122325,58"|"No"|"No"|"34712.34"|"Sí"|"100359.24 - 150538.86"
"15568519"|"Wood"|"534,00"|"Masculino"|"41-50"|"9"|",00"|"Sí"|"No"|"13871.34"|"No"|"0 - 50179.62"
"15792453"|"More"|"602,00"|"Femenino"|"41-50"|"1"|"138912,17"|"Sí"|"Sí"|"139494.75"|"No"|"100359.24 - 150538.86"
"15658100"|"Piccio"|"695,00"|"Femenino"|"41-50"|"0"|",00"|"No"|"Sí"|"140724.64"|"No"|"0 - 50179.62"
"15695197"|"Tochukwu"|"553,00"|"Femenino"|"21-30"|"7"|"128524,19"|"Sí"|"No"|"20682.46"|"No"|"100359.24 - 150538.86"
"15749807"|"Graham"|"516,00"|"Femenino"|"31-40"|"3"|",00"|"Sí"|"No"|"124202.26"|"No"|"0 - 50179.62"
"15773876"|"Tung"|"655,00"|"Femenino"|"31-40"|"3"|",00"|"Sí"|"No"|"159638.77"|"No"|"0 - 50179.62"
"15591698"|"P'eng"|"849,00"|"Femenino"|"41-50"|"9"|"132934,89"|"Sí"|"No"|"171056.65"|"Sí"|"100359.24 - 150538.86"
"15712813"|"Nevzorova"|"520,00"|"Masculino"|"41-50"|"3"|"150805,17"|"No"|"Sí"|"25333.03"|"Sí"|"150538.86 - 200718.48"
"15763898"|"Toscani"|"568,00"|"Femenino"|"41-50"|"3"|",00"|"Sí"|"Sí"|"29372.62"|"No"|"0 - 50179.62"
"15793324"|"McKenzie"|"695,00"|"Masculino"|"31-40"|"9"|",00"|"No"|"Sí"|"38533.79"|"No"|"0 - 50179.62"
"15757759"|"Okwuoma"|"807,00"|"Femenino"|"21-30"|"7"|"165969,26"|"Sí"|"No"|"156122.13"|"Sí"|"150538.86 - 200718.48"
"15796230"|"Morley"|"642,00"|"Femenino"|"31-40"|"2"|"124495,98"|"Sí"|"Sí"|"57904.22"|"Sí"|"100359.24 - 150538.86"
"15611729"|"Kerr"|"703,00"|"Masculino"|"31-40"|"1"|"141559,50"|"Sí"|"Sí"|"31257.1"|"Sí"|"100359.24 - 150538.86"
"15709531"|"Harding"|"556,00"|"Masculino"|"31-40"|"2"|"114756,14"|"Sí"|"No"|"193214.05"|"No"|"100359.24 - 150538.86"
"15650751"|"Butler"|"585,00"|"Femenino"|"21-30"|"6"|",00"|"Sí"|"Sí"|"137757.69"|"No"|"0 - 50179.62"
"15641413"|"Crawford"|"587,00"|"Femenino"|"41-50"|"7"|"155393,98"|"Sí"|"No"|"13308.2"|"Sí"|"150538.86 - 200718.48"
"15753840"|"Brown"|"524,00"|"Femenino"|"31-40"|"6"|",00"|"Sí"|"Sí"|"132861.9"|"Sí"|"0 - 50179.62"
"15669994"|"Greece"|"556,00"|"Femenino"|"31-40"|"1"|"128663,81"|"Sí"|"No"|"125083.29"|"No"|"100359.24 - 150538.86"
"15695301"|"Matthews"|"504,00"|"Masculino"|"41-50"|"4"|"113522,64"|"Sí"|"Sí"|"12405.2"|"No"|"100359.24 - 150538.86"
"15792004"|"Heath"|"731,00"|"Femenino"|"21-30"|"3"|",00"|"Sí"|"No"|"37697.29"|"No"|"0 - 50179.62"
"15603035"|"Vincent"|"651,00"|"Masculino"|"31-40"|"3"|",00"|"Sí"|"Sí"|"105599.65"|"No"|"0 - 50179.62"
"15717286"|"Sal"|"675,00"|"Femenino"|"31-40"|"8"|"79035,95"|"Sí"|"No"|"142783.98"|"Sí"|"50179.62 - 100359.24"
"15577107"|"Milne"|"657,00"|"Femenino"|"21-30"|"6"|",00"|"No"|"Sí"|"168412.07"|"Sí"|"0 - 50179.62"
"15754747"|"Bazile"|"686,00"|"Masculino"|"31-40"|"9"|"141918,09"|"No"|"Sí"|"184036.47"|"No"|"100359.24 - 150538.86"
"15705676"|"Wardle"|"690,00"|"Femenino"|"31-40"|"9"|"107944,33"|"No"|"No"|"48478.47"|"No"|"100359.24 - 150538.86"
"15751912"|"Lilly"|"567,00"|"Masculino"|"31-40"|"7"|",00"|"No"|"Sí"|"3896.08"|"No"|"0 - 50179.62"
"15677336"|"Aitken"|"557,00"|"Masculino"|"51-60"|"1"|"120043,13"|"Sí"|"No"|"132370.75"|"Sí"|"100359.24 - 150538.86"
"15684395"|"Enderby"|"446,00"|"Femenino"|"41-50"|"10"|"125191,69"|"Sí"|"Sí"|"128260.86"|"Sí"|"100359.24 - 150538.86"
"15659949"|"Chiu"|"850,00"|"Masculino"|"31-40"|"1"|"96399,31"|"Sí"|"No"|"106534.15"|"No"|"50179.62 - 100359.24"
"15812422"|"Ugorji"|"637,00"|"Masculino"|"41-50"|"2"|",00"|"No"|"Sí"|"102515.42"|"No"|"0 - 50179.62"
"15806941"|"Sharpe"|"499,00"|"Masculino"|"51-60"|"7"|"76961,60"|"Sí"|"Sí"|"83643.87"|"No"|"50179.62 - 100359.24"
"15637690"|"Houghton"|"622,00"|"Femenino"|"31-40"|"7"|"98675,74"|"Sí"|"No"|"138906.85"|"Sí"|"50179.62 - 100359.24"
"15632882"|"Konovalova"|"684,00"|"Masculino"|"31-40"|"1"|"126817,13"|"Sí"|"Sí"|"29995.83"|"Sí"|"100359.24 - 150538.86"
"15807107"|"Patel"|"612,00"|"Masculino"|"31-40"|"3"|"121394,42"|"Sí"|"No"|"164081.42"|"No"|"100359.24 - 150538.86"
"15661034"|"Ngozichukwuka"|"813,00"|"Femenino"|"21-30"|"5"|"106059,40"|"No"|"No"|"187976.88"|"Sí"|"100359.24 - 150538.86"
"15811958"|"Medland"|"850,00"|"Masculino"|"41-50"|"2"|"112755,34"|"No"|"No"|"158171.36"|"No"|"100359.24 - 150538.86"
"15785167"|"Padovano"|"795,00"|"Masculino"|"21-30"|"4"|",00"|"No"|"No"|"155711.64"|"No"|"0 - 50179.62"
"15646720"|"Tsui"|"628,00"|"Femenino"|"51-60"|"7"|",00"|"Sí"|"No"|"85890.75"|"Sí"|"0 - 50179.62"
"15658614"|"H?"|"565,00"|"Femenino"|"31-40"|"7"|"145400,69"|"Sí"|"Sí"|"83844.79"|"No"|"100359.24 - 150538.86"
"15704657"|"Denman"|"601,00"|"Masculino"|"31-40"|"3"|"72647,64"|"Sí"|"No"|"41777.9"|"Sí"|"50179.62 - 100359.24"
"15567147"|"Ratten"|"802,00"|"Masculino"|"31-40"|"4"|",00"|"Sí"|"Sí"|"81908.09"|"No"|"0 - 50179.62"
"15701319"|"Baxter"|"614,00"|"Femenino"|"31-40"|"6"|"96340,81"|"Sí"|"Sí"|"139377.24"|"Sí"|"50179.62 - 100359.24"
"15745266"|"Norman"|"434,00"|"Masculino"|"51-60"|"6"|",00"|"No"|"Sí"|"73562.05"|"Sí"|"0 - 50179.62"
"15650437"|"Shen"|"522,00"|"Masculino"|"31-40"|"8"|"124450,36"|"Sí"|"Sí"|"165786.1"|"No"|"100359.24 - 150538.86"
"15764314"|"Reilly"|"550,00"|"Masculino"|"31-40"|"2"|"113877,23"|"Sí"|"No"|"174921.91"|"No"|"100359.24 - 150538.86"
"15612594"|"Ifeanacho"|"599,00"|"Masculino"|"21-30"|"3"|",00"|"Sí"|"Sí"|"120790.02"|"No"|"0 - 50179.62"
"15593501"|"Graham"|"493,00"|"Femenino"|"31-40"|"5"|"148667,81"|"Sí"|"No"|"56092.51"|"No"|"100359.24 - 150538.86"
"15804150"|"Lysaght"|"755,00"|"Masculino"|"31-40"|"3"|",00"|"Sí"|"Sí"|"158816.03"|"No"|"0 - 50179.62"
"15649297"|"T'ang"|"605,00"|"Femenino"|"61-70"|"4"|"111065,93"|"No"|"Sí"|"125660.99"|"No"|"100359.24 - 150538.86"
"15641110"|"Abron"|"708,00"|"Masculino"|"41-50"|"0"|",00"|"Sí"|"No"|"128400.62"|"No"|"0 - 50179.62"
"15660608"|"Chimaraoke"|"699,00"|"Masculino"|"41-50"|"8"|"158697,61"|"Sí"|"No"|"107181.22"|"No"|"150538.86 - 200718.48"
"15806570"|"Y?an"|"763,00"|"Femenino"|"51-60"|"4"|",00"|"Sí"|"No"|"77203.72"|"Sí"|"0 - 50179.62"
"15715345"|"Sergeyeva"|"743,00"|"Masculino"|"21-30"|"6"|",00"|"Sí"|"No"|"129740.11"|"No"|"0 - 50179.62"
"15755521"|"Ma"|"660,00"|"Femenino"|"41-50"|"0"|"90044,32"|"No"|"Sí"|"187604.97"|"Sí"|"50179.62 - 100359.24"
"15579074"|"Obiajulu"|"619,00"|"Masculino"|"31-40"|"10"|"84651,79"|"Sí"|"Sí"|"184754.26"|"No"|"50179.62 - 100359.24"
"15641158"|"Belcher"|"739,00"|"Masculino"|"31-40"|"3"|"102128,27"|"Sí"|"No"|"63981.37"|"Sí"|"100359.24 - 150538.86"
"15752507"|"K?"|"769,00"|"Masculino"|"51-60"|"9"|"148846,39"|"Sí"|"No"|"192831.67"|"Sí"|"100359.24 - 150538.86"
"15597983"|"Brown"|"692,00"|"Masculino"|"61-70"|"10"|"154953,94"|"Sí"|"Sí"|"70849.47"|"No"|"150538.86 - 200718.48"
"15586069"|"Abernathy"|"560,00"|"Femenino"|"21-30"|"0"|"108883,29"|"Sí"|"No"|"27914.95"|"No"|"100359.24 - 150538.86"
"15655082"|"Pape"|"607,00"|"Femenino"|"41-50"|"4"|"112070,86"|"Sí"|"No"|"173568.3"|"Sí"|"100359.24 - 150538.86"
"15720155"|"Tao"|"630,00"|"Masculino"|"21-30"|"6"|"131354,39"|"No"|"Sí"|"9324.31"|"Sí"|"100359.24 - 150538.86"
"15582116"|"Ma"|"767,00"|"Femenino"|"41-50"|"7"|"132746,20"|"Sí"|"No"|"26628.88"|"Sí"|"100359.24 - 150538.86"
"15749365"|"Earle"|"543,00"|"Femenino"|"31-40"|"8"|",00"|"No"|"Sí"|"145601.8"|"No"|"0 - 50179.62"
"15632069"|"Kazantsev"|"776,00"|"Masculino"|"31-40"|"8"|"125211,55"|"Sí"|"No"|"144496.07"|"No"|"100359.24 - 150538.86"
"15663134"|"Uspenskaya"|"535,00"|"Masculino"|"51-60"|"1"|",00"|"Sí"|"Sí"|"11779.98"|"Sí"|"0 - 50179.62"
"15766683"|"Coombes"|"549,00"|"Masculino"|"31-40"|"6"|"139422,37"|"No"|"No"|"83983.39"|"Sí"|"100359.24 - 150538.86"
"15707219"|"Hopman"|"844,00"|"Femenino"|"21-30"|"4"|",00"|"No"|"Sí"|"123318.37"|"No"|"0 - 50179.62"
"15709232"|"McKay"|"586,00"|"Femenino"|"41-50"|"5"|"157099,47"|"Sí"|"Sí"|"65481.86"|"No"|"150538.86 - 200718.48"
"15801351"|"Milanesi"|"583,00"|"Masculino"|"31-40"|"3"|",00"|"Sí"|"No"|"47728"|"No"|"0 - 50179.62"
"15578747"|"Chineze"|"701,00"|"Masculino"|"21-30"|"5"|"83600,24"|"No"|"Sí"|"59195.05"|"No"|"50179.62 - 100359.24"
"15675626"|"Dawson"|"726,00"|"Masculino"|"21-30"|"2"|",00"|"No"|"No"|"98060.51"|"No"|"0 - 50179.62"
"15583736"|"Shih"|"829,00"|"Masculino"|"31-40"|"4"|"81795,74"|"Sí"|"No"|"90106.94"|"No"|"50179.62 - 100359.24"
"15590011"|"Hughes"|"749,00"|"Masculino"|"31-40"|"9"|"129378,32"|"Sí"|"Sí"|"13549.34"|"No"|"100359.24 - 150538.86"
"15609913"|"Clark"|"743,00"|"Femenino"|"41-50"|"9"|",00"|"Sí"|"No"|"113436.08"|"No"|"0 - 50179.62"
"15719479"|"Chukwuhaenye"|"619,00"|"Femenino"|"51-60"|"7"|",00"|"Sí"|"Sí"|"42442.21"|"No"|"0 - 50179.62"
"15575147"|"Wall"|"699,00"|"Masculino"|"21-30"|"9"|"99339,00"|"Sí"|"No"|"68297.61"|"Sí"|"50179.62 - 100359.24"
"15597309"|"Howell"|"749,00"|"Masculino"|"31-40"|"7"|",00"|"No"|"No"|"80134.65"|"No"|"0 - 50179.62"
"15648367"|"Lo"|"600,00"|"Femenino"|"21-30"|"6"|"74430,10"|"Sí"|"Sí"|"96051.1"|"No"|"50179.62 - 100359.24"
"15758031"|"Lazarev"|"760,00"|"Masculino"|"31-40"|"3"|"91241,85"|"No"|"Sí"|"80682.35"|"No"|"50179.62 - 100359.24"
"15751771"|"Lowe"|"528,00"|"Masculino"|"31-40"|"2"|"99092,45"|"No"|"Sí"|"111149.98"|"No"|"50179.62 - 100359.24"
"15689288"|"Folliero"|"630,00"|"Femenino"|"21-30"|"5"|",00"|"Sí"|"No"|"182612.38"|"No"|"0 - 50179.62"
"15731026"|"Han"|"683,00"|"Femenino"|"31-40"|"2"|"100062,16"|"Sí"|"No"|"109201.43"|"No"|"50179.62 - 100359.24"
"15775809"|"Holloway"|"677,00"|"Femenino"|"21-30"|"6"|"98723,67"|"No"|"Sí"|"151146.67"|"No"|"50179.62 - 100359.24"
"15743076"|"Pai"|"669,00"|"Masculino"|"21-30"|"9"|",00"|"Sí"|"Sí"|"93901.61"|"No"|"0 - 50179.62"
"15658258"|"Trejo"|"693,00"|"Masculino"|"41-50"|"6"|"128760,32"|"Sí"|"No"|"36342.79"|"No"|"100359.24 - 150538.86"
"15756321"|"Johnston"|"612,00"|"Femenino"|"51-60"|"5"|"144772,69"|"No"|"No"|"98302.57"|"Sí"|"100359.24 - 150538.86"
"15706799"|"Macknight"|"719,00"|"Masculino"|"41-50"|"4"|",00"|"No"|"No"|"84972.9"|"Sí"|"0 - 50179.62"
"15775703"|"Lo"|"702,00"|"Masculino"|"21-30"|"2"|"71281,29"|"Sí"|"Sí"|"108747.12"|"Sí"|"50179.62 - 100359.24"
"15642636"|"Glossop"|"755,00"|"Masculino"|"21-30"|"9"|"117035,89"|"Sí"|"Sí"|"21862.19"|"No"|"100359.24 - 150538.86"
"15704651"|"Bishop"|"514,00"|"Masculino"|"21-30"|"1"|",00"|"No"|"No"|"121551.93"|"No"|"0 - 50179.62"
"15806771"|"Yefremova"|"753,00"|"Femenino"|"31-40"|"0"|"3768,69"|"Sí"|"No"|"177065.24"|"Sí"|"0 - 50179.62"
"15566735"|"Obialo"|"548,00"|"Femenino"|"31-40"|"2"|"108913,84"|"Sí"|"Sí"|"140460.01"|"No"|"100359.24 - 150538.86"
"15681671"|"Nkemjika"|"850,00"|"Masculino"|"21-30"|"2"|"101100,22"|"Sí"|"Sí"|"35337.31"|"No"|"100359.24 - 150538.86"
"15775949"|"Trevisani"|"612,00"|"Femenino"|"31-40"|"7"|"110615,47"|"Sí"|"Sí"|"193502.93"|"No"|"100359.24 - 150538.86"
"15586752"|"Parkes"|"628,00"|"Masculino"|"31-40"|"8"|"152143,89"|"Sí"|"Sí"|"32174.03"|"No"|"150538.86 - 200718.48"
"15582519"|"Seleznyov"|"479,00"|"Masculino"|"41-50"|"6"|"121797,09"|"No"|"Sí"|"5811.9"|"Sí"|"100359.24 - 150538.86"
"15658233"|"Naylor"|"724,00"|"Femenino"|"41-50"|"5"|"109798,25"|"No"|"Sí"|"149593.61"|"No"|"100359.24 - 150538.86"
"15755330"|"Forbes"|"512,00"|"Masculino"|"41-50"|"7"|"122403,24"|"No"|"Sí"|"37439.9"|"Sí"|"100359.24 - 150538.86"
"15605072"|"Douglas"|"638,00"|"Femenino"|"41-50"|"3"|"145860,98"|"Sí"|"Sí"|"142763.51"|"Sí"|"100359.24 - 150538.86"
"15617538"|"Nwankwo"|"834,00"|"Masculino"|"31-40"|"7"|",00"|"No"|"No"|"45038.74"|"No"|"0 - 50179.62"
"15591428"|"Myers"|"781,00"|"Masculino"|"21-30"|"9"|",00"|"No"|"No"|"172097.4"|"No"|"0 - 50179.62"
"15692142"|"Rogova"|"707,00"|"Femenino"|"41-50"|"7"|"105086,74"|"Sí"|"Sí"|"180344.69"|"Sí"|"100359.24 - 150538.86"
"15692931"|"Hsing"|"670,00"|"Masculino"|"21-30"|"2"|"114991,45"|"Sí"|"Sí"|"37392.56"|"No"|"100359.24 - 150538.86"
"15781127"|"Giordano"|"663,00"|"Femenino"|"31-40"|"8"|"96769,04"|"Sí"|"Sí"|"36864.05"|"No"|"50179.62 - 100359.24"
"15677136"|"Okwukwe"|"624,00"|"Femenino"|"21-30"|"5"|",00"|"No"|"No"|"132418.59"|"No"|"0 - 50179.62"
"15677828"|"Chalmers"|"598,00"|"Femenino"|"31-40"|"4"|",00"|"No"|"No"|"60894.26"|"No"|"0 - 50179.62"
"15567897"|"Chiazagomekpere"|"619,00"|"Masculino"|"21-30"|"5"|"132725,10"|"Sí"|"Sí"|"143913.33"|"No"|"100359.24 - 150538.86"
"15793641"|"Evseyev"|"792,00"|"Femenino"|"61-70"|"3"|",00"|"Sí"|"Sí"|"172240.27"|"No"|"0 - 50179.62"
"15678333"|"Parry-Okeden"|"683,00"|"Femenino"|"21-30"|"7"|",00"|"Sí"|"No"|"86619.77"|"No"|"0 - 50179.62"
"15630511"|"Picot"|"691,00"|"Femenino"|"31-40"|"6"|",00"|"Sí"|"No"|"164074.89"|"No"|"0 - 50179.62"
"15792627"|"Reid"|"765,00"|"Femenino"|"31-40"|"5"|"84557,82"|"Sí"|"Sí"|"69039.43"|"No"|"50179.62 - 100359.24"
"15717191"|"Ferri"|"508,00"|"Masculino"|"41-50"|"1"|"93817,41"|"Sí"|"Sí"|"132468.76"|"Sí"|"50179.62 - 100359.24"
"15625716"|"Genovesi"|"637,00"|"Femenino"|"31-40"|"9"|"113913,53"|"No"|"Sí"|"65316.5"|"No"|"100359.24 - 150538.86"
"15710053"|"Neumayer"|"667,00"|"Femenino"|"41-50"|"5"|"140406,68"|"No"|"Sí"|"57164.19"|"No"|"100359.24 - 150538.86"
"15580043"|"Murray"|"575,00"|"Femenino"|"21-30"|"8"|"105229,34"|"Sí"|"Sí"|"34397.08"|"No"|"100359.24 - 150538.86"
"15601410"|"Tien"|"744,00"|"Femenino"|"41-50"|"1"|",00"|"Sí"|"Sí"|"177431.59"|"Sí"|"0 - 50179.62"
